flag_name,flag_id,map_name,map_area_name,map_override_name,set_or_used,asset_path
ScenarioFlag1,194,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Set,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_e_0314_4
ScenarioFlag1,194,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_e_0314_1
ScenarioFlag1,194,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_e_0314_2
ScenarioFlag1,194,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_e_0314_3
ScenarioFlag1,194,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_map_30611_12
ScenarioFlag1,195,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Set,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_e_0314_1
ScenarioFlag1,195,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Set,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_map_30611_12
ScenarioFlag1,195,Map_30611_12,Great Sea Trench - B8,MSG_ARA_NAME_23,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_12/sc_map_30611_12
ScenarioFlag1,196,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0291_1
ScenarioFlag1,196,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_map_30461_1
ScenarioFlag1,197,Map_30041_8,Wind Shrine,MSG_ARA_NAME_80,Set,Assets/GameAssets/Serial/Res/Map/Map_30041/Map_30041_8/sc_e_0210
ScenarioFlag1,197,Map_30041_8,Wind Shrine,MSG_ARA_NAME_80,Use,Assets/GameAssets/Serial/Res/Map/Map_30041/Map_30041_8/sc_e_0210
ScenarioFlag1,198,Map_30130,Walse Meteorite,,Set,Assets/GameAssets/Serial/Res/Map/Map_30130/Map_30130/sc_e_0079_3
ScenarioFlag1,198,Map_30140,Karnak Meteorite,,Set,Assets/GameAssets/Serial/Res/Map/Map_30140/Map_30140/sc_e_0081_4
ScenarioFlag1,198,Map_30200,Gohn Meteorite,,Set,Assets/GameAssets/Serial/Res/Map/Map_30200/Map_30200/sc_e_0083_4
ScenarioFlag1,199,Map_20110,Black Chocobo Forest,,Use,Assets/GameAssets/Serial/Res/Map/Map_20110/Map_20110/sc_e_0056
ScenarioFlag1,200,Map_30601_4,Interdimensional Rift,MSG_ARA_NAME_85,Set,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_4/sc_e_0352_1
ScenarioFlag1,200,Map_30601_4,Interdimensional Rift,MSG_ARA_NAME_85,Use,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_4/sc_map_30601_4
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0402
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0403
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0404
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0405
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0406
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0407
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0408
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0409
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0410
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0411
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0412
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0413
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0402
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0403
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0404
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0405
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0406
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0407
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0408
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0409
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0410
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0411
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0412
ScenarioFlag1,201,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0413
ScenarioFlag1,202,Map_30020,Cave - Entrance,MSG_ARA_NAME_110,Set,Assets/GameAssets/Serial/Res/Map/Map_30020/Map_30020/sc_e_0202
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0402
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0403
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0404
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0405
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0406
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0407
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0408
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0409
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0410
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0411
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0412
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0413
ScenarioFlag1,202,Map_30020,Cave - Entrance,MSG_ARA_NAME_110,Use,Assets/GameAssets/Serial/Res/Map/Map_30020/Map_30020/sc_map_30020
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0402
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0403
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0404
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0405
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0406
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0407
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0408
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0409
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0410
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0411
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0412
ScenarioFlag1,202,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0413
ScenarioFlag1,203,Map_30021_1,Cave - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30021/Map_30021_1/sc_e_0203_1
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0402
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0403
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0404
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0405
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0406
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0407
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0408
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0409
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0410
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0411
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0412
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0413
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0402
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0403
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0404
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0405
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0406
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0407
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0408
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0409
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0410
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0411
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0412
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0413
ScenarioFlag1,203,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_map_30311_4
ScenarioFlag1,206,Map_30580,Interdimensional Rift - Tower,,Set,Assets/GameAssets/Serial/Res/Map/Map_30580/Map_30580/sc_map_30580
ScenarioFlag1,206,Map_30581_1,Interdimensional Rift - Library,,Set,Assets/GameAssets/Serial/Res/Map/Map_30581/Map_30581_1/sc_e_0156_1
ScenarioFlag1,206,Map_30581_1,Interdimensional Rift - Library,,Set,Assets/GameAssets/Serial/Res/Map/Map_30581/Map_30581_1/sc_e_0343_1
ScenarioFlag1,206,Map_30581_1,Interdimensional Rift - Library,,Use,Assets/GameAssets/Serial/Res/Map/Map_30581/Map_30581_1/sc_map_30581_1
ScenarioFlag1,207,Map_20121_3,Lix - (BARTZ)'s House,MSG_ARA_NAME_81,Set,Assets/GameAssets/Serial/Res/Map/Map_20121/Map_20121_3/sc_e_0201
ScenarioFlag1,207,Map_20121_3,Lix - (BARTZ)'s House,MSG_ARA_NAME_81,Use,Assets/GameAssets/Serial/Res/Map/Map_20121/Map_20121_3/sc_e_0201
ScenarioFlag1,208,Map_30021_1,Cave - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30021/Map_30021_1/sc_e_0204
ScenarioFlag1,208,Map_30021_1,Cave - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30021/Map_30021_1/sc_map_30021_1
ScenarioFlag1,209,Map_20071_7,Karnak Castle - B5,MSG_ARA_NAME_20,Set,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_7/sc_e_0209
ScenarioFlag1,209,Map_20071_7,Karnak Castle - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_7/sc_e_0209
ScenarioFlag1,209,Map_30371_2,Barrier Tower - 10F,MSG_ARA_NAME_33,Use,Assets/GameAssets/Serial/Res/Map/Map_30371/Map_30371_2/sc_map_30371_2
ScenarioFlag1,209,Map_30441_14,Castle Exdeath,MSG_ARA_NAME_30,Use,Assets/GameAssets/Serial/Res/Map/Map_30441/Map_30441_14/sc_map_30441_14
ScenarioFlag1,209,Map_30441_18,Castle Exdeath,MSG_ARA_NAME_33,Use,Assets/GameAssets/Serial/Res/Map/Map_30441/Map_30441_18/sc_map_30441_18
ScenarioFlag1,209,Map_30441_2,Castle Exdeath,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30441/Map_30441_2/sc_map_30441_2
ScenarioFlag1,209,Map_30611_8,Kingdom of the Dwarves,,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_8/sc_map_30611_8
ScenarioFlag1,210,Map_20171_2,Surgate Castle - King's Chamber,MSG_ARA_NAME_75,Set,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_2/sc_e_0240
ScenarioFlag1,210,Map_20171_2,Surgate Castle - King's Chamber,MSG_ARA_NAME_75,Use,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_2/sc_map_20171_2
ScenarioFlag1,212,Map_20011_3,Tule - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_3/sc_e_0174
ScenarioFlag1,212,Map_20021_6,Carwen - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_e_0177
ScenarioFlag1,212,Map_20061_5,Karnak - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0189
ScenarioFlag1,212,Map_20081_3,Jachol - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20081/Map_20081_3/sc_e_0191
ScenarioFlag1,212,Map_20101_2,Crescent - Minstrel's House,MSG_ARA_NAME_76,Set,Assets/GameAssets/Serial/Res/Map/Map_20101/Map_20101_2/sc_e_0197
ScenarioFlag1,212,Map_20151_3,Regole - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20151/Map_20151_3/sc_e_0229
ScenarioFlag1,212,Map_20161_1,Moore - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20161/Map_20161_1/sc_e_0244
ScenarioFlag1,212,Map_20201_9,Phantom Village - B1,,Set,Assets/GameAssets/Serial/Res/Map/Map_20201/Map_20201_9/sc_e_0279
ScenarioFlag1,212,Map_20011_3,Tule - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_3/sc_e_0174
ScenarioFlag1,212,Map_20011_3,Tule - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_3/sc_e_0174_1
ScenarioFlag1,212,Map_20021_6,Carwen - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_e_0177
ScenarioFlag1,212,Map_20021_6,Carwen - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_e_0177_1
ScenarioFlag1,212,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0189
ScenarioFlag1,212,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0189_1
ScenarioFlag1,212,Map_20081_3,Jachol - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20081/Map_20081_3/sc_e_0191
ScenarioFlag1,212,Map_20081_3,Jachol - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20081/Map_20081_3/sc_e_0191_1
ScenarioFlag1,212,Map_20101_2,Crescent - Minstrel's House,MSG_ARA_NAME_76,Use,Assets/GameAssets/Serial/Res/Map/Map_20101/Map_20101_2/sc_e_0197
ScenarioFlag1,212,Map_20101_2,Crescent - Minstrel's House,MSG_ARA_NAME_76,Use,Assets/GameAssets/Serial/Res/Map/Map_20101/Map_20101_2/sc_e_0197_1
ScenarioFlag1,212,Map_20151_3,Regole - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20151/Map_20151_3/sc_e_0229
ScenarioFlag1,212,Map_20151_3,Regole - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20151/Map_20151_3/sc_e_0229_1
ScenarioFlag1,212,Map_20161_1,Moore - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20161/Map_20161_1/sc_e_0244
ScenarioFlag1,212,Map_20161_1,Moore - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20161/Map_20161_1/sc_e_0244_1
ScenarioFlag1,212,Map_20201_9,Phantom Village - B1,,Use,Assets/GameAssets/Serial/Res/Map/Map_20201/Map_20201_9/sc_e_0279
ScenarioFlag1,212,Map_20201_9,Phantom Village - B1,,Use,Assets/GameAssets/Serial/Res/Map/Map_20201/Map_20201_9/sc_e_0279_1
ScenarioFlag1,213,Map_20011_3,Tule - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_3/sc_e_0174
ScenarioFlag1,213,Map_20021_6,Carwen - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_e_0177
ScenarioFlag1,213,Map_20061_5,Karnak - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0189
ScenarioFlag1,213,Map_20081_3,Jachol - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20081/Map_20081_3/sc_e_0191
ScenarioFlag1,213,Map_20101_2,Crescent - Minstrel's House,MSG_ARA_NAME_76,Set,Assets/GameAssets/Serial/Res/Map/Map_20101/Map_20101_2/sc_e_0197
ScenarioFlag1,213,Map_20151_3,Regole - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20151/Map_20151_3/sc_e_0229
ScenarioFlag1,213,Map_20161_1,Moore - Pub,,Set,Assets/GameAssets/Serial/Res/Map/Map_20161/Map_20161_1/sc_e_0244
ScenarioFlag1,213,Map_20201_9,Phantom Village - B1,,Set,Assets/GameAssets/Serial/Res/Map/Map_20201/Map_20201_9/sc_e_0279
ScenarioFlag1,213,Map_20011_3,Tule - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_3/sc_e_0174
ScenarioFlag1,213,Map_20011_3,Tule - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_3/sc_e_0174_1
ScenarioFlag1,213,Map_20021_6,Carwen - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_e_0177
ScenarioFlag1,213,Map_20021_6,Carwen - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_e_0177_1
ScenarioFlag1,213,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0189
ScenarioFlag1,213,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0189_1
ScenarioFlag1,213,Map_20081_3,Jachol - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20081/Map_20081_3/sc_e_0191
ScenarioFlag1,213,Map_20081_3,Jachol - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20081/Map_20081_3/sc_e_0191_1
ScenarioFlag1,213,Map_20101_2,Crescent - Minstrel's House,MSG_ARA_NAME_76,Use,Assets/GameAssets/Serial/Res/Map/Map_20101/Map_20101_2/sc_e_0197
ScenarioFlag1,213,Map_20101_2,Crescent - Minstrel's House,MSG_ARA_NAME_76,Use,Assets/GameAssets/Serial/Res/Map/Map_20101/Map_20101_2/sc_e_0197_1
